time,futOpen,futHigh,futLow,futClose,futVolume,spotOpen,spotHigh,spotLow,spotClose,spotVolume,hiFP,loFP,fp
2026-01-02 05:00:00,0.6698,0.67005,0.6695,0.66965,1184,0.669837,0.670151,0.669747,0.669792,0,0.000303,-0.000651,-0.000142
2026-01-02 06:00:00,0.6696,0.66975,0.6693,0.6695,1461,0.669703,0.669882,0.669568,0.669658,0,0.000182,-0.000582,-0.000158
2026-01-02 07:00:00,0.6695,0.6698,0.66895,0.6697,2193,0.669747,0.669927,0.66921,0.669927,0,0.00059,-0.000977,-0.000227
2026-01-02 08:00:00,0.66965,0.67075,0.66965,0.6703,4652,0.669972,0.670781,0.669882,0.670466,0,0.000868,-0.001131,-0.000166
2026-01-02 09:00:00,0.6703,0.67075,0.66985,0.66995,2542,0.670421,0.670871,0.670062,0.670196,0,0.000688,-0.001021,-0.000246
2026-01-02 10:00:00,0.66995,0.67005,0.6694,0.66985,1639,0.670062,0.670196,0.669568,0.670062,0,0.000482,-0.000796,-0.000212
2026-01-02 11:00:00,0.66985,0.6699,0.6689,0.66915,2604,0.670017,0.670062,0.669075,0.669254,0,0.000825,-0.001162,-0.000104
2026-01-02 12:00:00,0.66915,0.6696,0.66895,0.66925,2147,0.669344,0.669658,0.66912,0.669389,0,0.00048,-0.000708,-0.000139
2026-01-02 13:00:00,0.6693,0.6696,0.66875,0.6689,2779,0.669434,0.669792,0.668986,0.668986,0,0.000614,-0.001042,-8.6e-05
2026-01-02 14:00:00,0.6689,0.66965,0.6688,0.66945,3514,0.66921,0.669658,0.668986,0.669523,0,0.000664,-0.000858,-7.3e-05
2026-01-02 15:00:00,0.6694,0.6698,0.6687,0.66885,8068,0.669613,0.669837,0.668941,0.669075,0,0.000859,-0.001137,-0.000225
2026-01-02 16:00:00,0.66885,0.66905,0.6681,0.6684,5481,0.668986,0.66912,0.668226,0.668449,0,0.000824,-0.00102,-4.9e-05
2026-01-02 17:00:00,0.6684,0.6691,0.66825,0.6686,2759,0.668494,0.66921,0.668494,0.668628,0,0.000606,-0.00096,-2.8e-05
2026-01-02 18:00:00,0.6686,0.66865,0.6678,0.6681,2707,0.668717,0.668762,0.668003,0.668271,0,0.000647,-0.000962,-0.000171
2026-01-02 19:00:00,0.6681,0.66905,0.66805,0.669,3825,0.668271,0.669165,0.668226,0.669075,0,0.000824,-0.001115,-7.5e-05
2026-01-02 20:00:00,0.669,0.66965,0.66875,0.66955,4018,0.66912,0.669568,0.668941,0.669568,0,0.000709,-0.000818,-1.8e-05
2026-01-02 21:00:00,0.6696,0.6699,0.669,0.669,2426,0.669837,0.670017,0.669434,0.669747,0,0.000466,-0.001017,-0.000747
2026-01-05 00:00:00,0.66845,0.6688,0.6678,0.6679,3097,0.668539,0.668852,0.668003,0.668047,0,0.000797,-0.001052,-0.000147
2026-01-05 01:00:00,0.6679,0.66895,0.6676,0.6682,3637,0.668137,0.669031,0.66778,0.668315,0,0.00117,-0.001431,-0.000115
2026-01-05 02:00:00,0.66825,0.66885,0.66755,0.66845,2291,0.668181,0.668986,0.66778,0.668583,0,0.00107,-0.001436,-0.000133
2026-01-05 03:00:00,0.6684,0.66845,0.6672,0.6672,2825,0.668539,0.668583,0.667379,0.667379,0,0.001071,-0.001383,-0.000179
2026-01-05 04:00:00,0.66715,0.66745,0.66655,0.66725,3248,0.667289,0.667557,0.666889,0.667423,0,0.000561,-0.001007,-0.000173
