time,futOpen,futHigh,futLow,futClose,futVolume,spotOpen,spotHigh,spotLow,spotClose,spotVolume,hiFP,loFP,fp
2024.07.07 23:00,1.2815,1.2818,1.2813,1.2814,589,1.280754,1.281066,1.280639,1.280639,0,0.001161,0.000234,0.000761
2024.07.08 00:00,1.2814,1.2818,1.2811,1.2812,1120,1.280623,1.280984,1.280344,1.280557,0,0.001456,0.000116,0.000643
2024.07.08 01:00,1.2812,1.2819,1.281,1.2819,734,1.280508,1.281214,1.280328,1.281214,0,0.001572,-0.000214,0.000687
2024.07.08 02:00,1.2819,1.2819,1.2816,1.2817,297,1.281181,1.281197,1.28082,1.280967,0,0.00108,0.000403,0.000733
2024.07.08 03:00,1.2817,1.2827,1.2816,1.2822,900,1.281,1.28187,1.280918,1.281476,0,0.001782,-0.00027,0.000724
2024.07.08 04:00,1.2822,1.2822,1.2819,1.2821,643,1.281493,1.281509,1.281181,1.281509,0,0.001019,0.000391,0.000591
2024.07.08 05:00,1.2822,1.2824,1.2815,1.2816,1103,1.281476,1.281641,1.280803,1.280885,0,0.001597,-0.000141,0.000715
2024.07.08 06:00,1.2816,1.2818,1.281,1.281,4892,1.281049,1.281099,1.280311,1.280377,0,0.001489,-9.9e-05,0.000623
2024.07.08 07:00,1.281,1.2822,1.2808,1.2821,6814,1.28018,1.281525,1.28018,1.281361,0,0.00202,-0.000726,0.000739
2024.07.08 08:00,1.2822,1.2829,1.282,1.2827,5495,1.281493,1.282166,1.281411,1.281986,0,0.001489,-0.000166,0.000714
2024.07.08 09:00,1.2826,1.2829,1.2821,1.2827,6586,1.281936,1.282199,1.281443,1.281969,0,0.001456,-9.9e-05,0.000731
2024.07.08 10:00,1.2827,1.2837,1.2823,1.2824,5745,1.282035,1.282956,1.281641,1.281723,0,0.002059,-0.000656,0.000677
2024.07.08 11:00,1.2824,1.284,1.282,1.284,7056,1.281641,1.283219,1.281525,1.283219,0,0.002475,-0.001219,0.000781
2024.07.08 12:00,1.284,1.2848,1.284,1.2845,7707,1.28345,1.28401,1.283285,1.283961,0,0.001515,-1e-05,0.000539
2024.07.08 13:00,1.2846,1.2853,1.2843,1.2849,10427,1.283845,1.284373,1.283648,1.284126,0,0.001652,-7.3e-05,0.000774
2024.07.08 14:00,1.2848,1.2853,1.2836,1.2841,8924,1.284159,1.284604,1.283055,1.283236,0,0.002245,-0.001004,0.000864
2024.07.08 15:00,1.2841,1.2841,1.2831,1.2833,8145,1.283417,1.283417,1.282413,1.282528,0,0.001687,-0.000317,0.000772
2024.07.08 16:00,1.2833,1.2833,1.2827,1.2829,3114,1.282577,1.282577,1.282035,1.282281,0,0.001265,0.000123,0.000619
2024.07.08 17:00,1.2828,1.283,1.2823,1.2825,7442,1.282199,1.282298,1.281558,1.281558,0,0.001442,2e-06,0.000942
2024.07.08 18:00,1.2824,1.2824,1.2815,1.282,7100,1.281788,1.281788,1.280836,1.281132,0,0.001564,-0.000288,0.000868
2024.07.08 19:00,1.282,1.282,1.2815,1.2816,6365,1.281263,1.281263,1.280869,1.280951,0,0.001131,0.000237,0.000649
2024.07.08 20:00,1.2818,1.2818,1.2813,1.2813,1302,1.281033,1.281033,1.280672,1.280754,0,0.001128,0.000267,0.000546
2024.07.08 22:00,1.2814,1.2817,1.2814,1.2816,0,1.280918,1.280967,1.280787,1.280902,0,0.000913,0.000432,0.000698
2024.07.08 23:00,1.2817,1.2823,1.2815,1.2822,734,1.281017,1.281624,1.280951,1.281558,0,0.001349,-0.000124,0.000642
2024.07.09 00:00,1.2823,1.2823,1.2814,1.2816,1442,1.281558,1.281706,1.280771,1.280935,0,0.001529,-0.000306,0.000665
2024.07.09 01:00,1.2816,1.2817,1.2808,1.2811,1204,1.280885,1.280918,1.28018,1.280377,0,0.00152,-0.000118,0.000723
2024.07.09 02:00,1.2811,1.2813,1.2805,1.2812,857,1.280279,1.280639,1.279935,1.280492,0,0.001365,-0.000139,0.000708
2024.07.09 03:00,1.2812,1.2814,1.2811,1.2813,0,1.280459,1.280721,1.280442,1.280524,0,0.000957,0.000379,0.000775
2024.07.09 04:00,1.2812,1.2816,1.2812,1.2816,858,1.28059,1.280918,1.280508,1.28082,0,0.001092,0.000282,0.00078
2024.07.09 05:00,1.2816,1.2818,1.2812,1.2817,2114,1.280869,1.281115,1.280541,1.280984,0,0.001259,8.5e-05,0.000716
2024.07.09 06:00,1.2818,1.282,1.281,1.2814,3409,1.281066,1.281246,1.280426,1.280672,0,0.001574,-0.000246,0.000728
2024.07.09 07:00,1.2814,1.2819,1.2804,1.2806,5799,1.280885,1.281246,1.279869,1.279885,0,0.002031,-0.000846,0.000715
2024.07.09 08:00,1.2805,1.2813,1.2804,1.2813,5639,1.279771,1.280705,1.279721,1.280557,0,0.001578,-0.000305,0.000743
2024.07.09 09:00,1.2812,1.2821,1.2811,1.2816,3439,1.280574,1.281443,1.280574,1.280885,0,0.001526,-0.000343,0.000715
2024.07.09 10:00,1.2815,1.2832,1.2814,1.2822,5571,1.280902,1.282429,1.280688,1.281394,0,0.002512,-0.001029,0.000806
